"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"org.apache.tomcat.util.threads.ThreadPoolExecutor.getTask() ThreadPoolExecutor.java","257","0.3","9","776"
"java.util.ResourceBundle.getBundleImpl(String, Locale, Class, ResourceBundle$Control) ResourceBundle.java","255","0.3","3","777"
"org.apache.tomcat.util.threads.ThreadPoolExecutor.executeInternal(Runnable) ThreadPoolExecutor.java","253","0.3","19","777"
"java.util.ResourceBundle.getBundleImpl(String, Locale, Class, ClassLoader, ResourceBundle$Control) ResourceBundle.java","251","0.3","6","777"
"sun.nio.ch.IOUtil.read(FileDescriptor, ByteBuffer, long, boolean, boolean, int, NativeDispatcher) IOUtil.java","250","0.1","33","1545"
"org.apache.tomcat.util.net.SocketWrapperBase.doWrite(boolean) SocketWrapperBase.java","250","0.3","7","776"
"org.apache.tomcat.util.http.parser.Host.parse(Reader) Host.java","249","0.3","11","777"
"org.apache.coyote.Response.recycle() Response.java","246","0.1","7","1552"
"org.apache.tomcat.util.threads.TaskQueue.take() TaskQueue.java","244","0.3","4","776"
"java.util.ResourceBundle.getBundleImpl(Module, Module, String, Locale, ResourceBundle$Control) ResourceBundle.java","244","0.3","25","777"
"java.nio.CharBuffer.position(int) CharBuffer.java","243","< 0.1","243","112643"
"org.apache.tomcat.util.threads.TaskQueue.take() TaskQueue.java","239","0.3","7","776"
"org.apache.tomcat.util.http.MimeHeaders.getUniqueValue(String) MimeHeaders.java","238","0.1","72","2330"
"org.apache.juli.logging.DirectJDKLog.isDebugEnabled() DirectJDKLog.java","238","< 0.1","95","19702"
"java.util.concurrent.FutureTask.runAndReset() FutureTask.java","237","3","1","75"
"org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper.doWrite(boolean, ByteBuffer) NioEndpoint.java","235","0.3","16","776"
"java.nio.CharBuffer.limit(int) CharBuffer.java","235","< 0.1","235","109522"
"java.util.concurrent.Executors$RunnableAdapter.call() Executors.java","234","3","0.7","75"
"java.io.StringReader.read() StringReader.java","233","< 0.1","155","32508"
"java.io.StringReader.mark(int) StringReader.java","231","< 0.1","155","32508"
"org.apache.tomcat.util.http.parser.HttpParser.readHostDomainName(Reader) HttpParser.java","230","0.2","58","777"
"org.apache.catalina.core.ContainerBase$ContainerBackgroundProcessor.run() ContainerBase.java","228","38","< 0.1","6"
"org.apache.catalina.core.ContainerBase$ContainerBackgroundProcessor.processChildren(Container) ContainerBase.java","228","0.8","3","258"
"org.apache.coyote.http11.Http11InputBuffer.recycle() Http11InputBuffer.java","228","0.2","5","776"
"org.apache.tomcat.util.buf.MessageBytes.toBytes() MessageBytes.java","226","< 0.1","76","12401"
"org.apache.tomcat.util.threads.TaskQueue.offer(Object) TaskQueue.java","223","0.2","5","777"
"java.util.concurrent.LinkedBlockingQueue.take() LinkedBlockingQueue.java","219","0.2","14","776"
"org.apache.tomcat.util.threads.TaskQueue.offer(Runnable) TaskQueue.java","217","0.2","19","777"
"org.apache.catalina.connector.RequestFacade.getRequestURI() RequestFacade.java","216","< 0.1","16","2472"
"org.apache.catalina.mapper.Mapper.exactFindIgnoreCase(Mapper$MapElement[], CharChunk) Mapper.java","214","0.2","6","777"
"org.apache.catalina.connector.Request.getMethod() Request.java","213","< 0.1","26","3883"
"org.apache.tomcat.util.http.MimeHeaderField.getName() MimeHeaders.java","213","< 0.1","213","95340"
"java.util.concurrent.locks.AbstractQueuedSynchronizer.release(int) AbstractQueuedSynchronizer.java","212","< 0.1","69","8214"
"org.apache.tomcat.util.net.NioChannel.write(ByteBuffer) NioChannel.java","208","0.2","6","776"
"org.apache.catalina.connector.Request.getRequestURI() Request.java","202","< 0.1","21","3248"
"org.apache.tomcat.util.buf.AbstractChunk.recycle() AbstractChunk.java","201","< 0.1","201","96192"
"org.apache.catalina.connector.Request.getHeaders(String) Request.java","200","0.1","10","1554"
"org.apache.tomcat.util.http.MimeHeaders.setValue(String) MimeHeaders.java","200","< 0.1","107","4651"
"java.util.concurrent.locks.ReentrantReadWriteLock$ReadLock.lock() ReentrantReadWriteLock.java","200","< 0.1","23","5358"
"org.apache.tomcat.util.http.MimeHeaders.getName(int) MimeHeaders.java","199","< 0.1","133","29456"
"org.apache.catalina.connector.ResponseFacade.isCommitted() ResponseFacade.java","198","< 0.1","26","3885"
"sun.nio.ch.SocketChannelImpl.write(ByteBuffer) SocketChannelImpl.java","196","0.2","28","776"
"org.apache.tomcat.util.http.MimeHeaders.recycle() MimeHeaders.java","188","0.1","6","1552"
"org.apache.catalina.core.ContainerBase.getRealm() ContainerBase.java","188","< 0.1","25","2331"
"org.apache.catalina.mapper.Mapper.internalMapWrapper(Mapper$ContextVersion, CharChunk, MappingData) Mapper.java","181","0.2","15","777"
"java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await() AbstractQueuedSynchronizer.java","178","0.2","28","842"
"java.util.concurrent.locks.AbstractQueuedSynchronizer.acquireShared(int) AbstractQueuedSynchronizer.java","177","< 0.1","24","5358"
"org.apache.tomcat.util.buf.ByteChunk.getBufferElement(int) ByteChunk.java","174","< 0.1","174","81585"
"java.util.concurrent.LinkedBlockingQueue.offer(Object) LinkedBlockingQueue.java","174","0.2","23","777"
"java.io.StringReader.ensureOpen() StringReader.java","170","< 0.1","170","71982"
"org.apache.catalina.connector.CoyoteAdapter.convertURI(MessageBytes, Request) CoyoteAdapter.java","168","0.2","26","777"
"org.apache.catalina.connector.Response.isAppCommitted() Response.java","164","< 0.1","35","3885"
"org.apache.catalina.core.ApplicationFilterFactory.createFilterChain(ServletRequest, Wrapper, Servlet) ApplicationFilterFactory.java","162","0.2","52","777"
"org.apache.tomcat.util.http.parser.HttpParser.isControl(int) HttpParser.java","161","< 0.1","161","62160"
"org.apache.tomcat.util.http.parser.HttpParser.skipLws(Reader) HttpParser.java","160","< 0.1","54","5421"
"org.apache.coyote.http11.Http11Processor.prepareInputFilters(MimeHeaders) Http11Processor.java","155","0.1","10","777"
"org.apache.catalina.connector.CoyoteAdapter.parseSessionCookiesId(Request) CoyoteAdapter.java","154","0.1","13","777"
"java.util.concurrent.locks.ReentrantReadWriteLock$Sync.tryAcquireShared(int) ReentrantReadWriteLock.java","152","< 0.1","71","5358"
"org.apache.catalina.connector.RequestFacade.getLocale() RequestFacade.java","151","0.1","5","777"
"java.util.logging.Logger.isLoggable(Level) Logger.java","148","< 0.1","100","20574"
"java.nio.charset.CharsetDecoder.decode(ByteBuffer, CharBuffer, boolean) CharsetDecoder.java","144","< 0.1","31","3108"
"org.apache.catalina.mapper.Mapper.findIgnoreCase(Mapper$MapElement[], CharChunk) Mapper.java","144","0.1","7","777"
"org.apache.catalina.connector.Request.getLocale() Request.java","144","0.1","4","777"
"org.apache.catalina.connector.Request.getSessionInternal(boolean) Request.java","142","< 0.1","7","1554"
"org.apache.tomcat.util.http.MimeHeaders.addValue(byte[], int, int) MimeHeaders.java","141","< 0.1","64","4662"
"org.apache.catalina.connector.Response.setHeader(String, String) Response.java","139","< 0.1","21","2331"
"org.apache.catalina.connector.Request.parseLocales() Request.java","139","0.1","15","777"
"java.util.ResourceBundle.findBundle(Module, Module, ResourceBundle$CacheKey, List, List, int, ResourceBundle$Control, ResourceBundle) ResourceBundle.java","139","< 0.1","25","2331"
"org.apache.tomcat.util.http.parser.HttpParser.isToken(int) HttpParser.java","139","< 0.1","139","54300"
"org.apache.catalina.connector.Request.doGetSession(boolean) Request.java","135","< 0.1","11","1554"
"org.apache.catalina.mapper.Mapper.findIgnoreCase(Mapper$MapElement[], CharChunk, int, int) Mapper.java","133","0.1","4","777"
"org.apache.coyote.Request.getContentLengthLong() Request.java","133","< 0.1","7","1553"
"sun.nio.ch.IOUtil.write(FileDescriptor, ByteBuffer, long, NativeDispatcher) IOUtil.java","132","0.1","3","776"
"org.apache.tomcat.util.http.parser.HttpParser.skipConstant(Reader, String) HttpParser.java","129","< 0.1","23","2322"
"org.apache.catalina.mapper.Mapper.compareIgnoreCase(CharChunk, int, int, String) Mapper.java","129","0.1","67","777"
"sun.nio.ch.IOUtil.write(FileDescriptor, ByteBuffer, long, boolean, boolean, int, NativeDispatcher) IOUtil.java","128","0.1","18","776"
"java.util.concurrent.locks.ReentrantReadWriteLock$ReadLock.unlock() ReentrantReadWriteLock.java","128","< 0.1","23","5358"
"org.apache.catalina.connector.OutputBuffer.flushCharBuffer() OutputBuffer.java","126","0.1","7","776"
"java.text.DateFormat.format(Date) DateFormat.java","123","0.6","1","184"
"org.apache.catalina.core.StandardContext.getManager() StandardContext.java","123","< 0.1","15","1590"
"org.apache.catalina.connector.Request.recycle() Request.java","123","0.1","21","776"
"java.text.SimpleDateFormat.format(Date, StringBuffer, FieldPosition) SimpleDateFormat.java","122","0.6","1","184"
"org.apache.catalina.connector.Request.getServerCookies() Request.java","121","0.1","6","777"
"org.apache.catalina.core.StandardContext.backgroundProcess() StandardContext.java","120","3","1","36"
"java.text.SimpleDateFormat.format(Date, StringBuffer, Format$FieldDelegate) SimpleDateFormat.java","120","0.6","4","184"
"org.apache.tomcat.websocket.server.UpgradeUtil.isWebSocketUpgradeRequest(ServletRequest, ServletResponse) UpgradeUtil.java","120","0.1","4","777"
"org.apache.catalina.mapper.Mapper.find(Mapper$MapElement[], CharChunk) Mapper.java","120","< 0.1","21","2331"
"sun.nio.ch.KQueueSelectorImpl.processEvents(int, Consumer) KQueueSelectorImpl.java","120","< 0.1","29","1553"
"org.apache.tomcat.util.net.NioEndpoint$Poller.events() NioEndpoint.java","118","< 0.1","36","2329"
"org.apache.tomcat.websocket.server.UpgradeUtil.headerContainsToken(HttpServletRequest, String, String) UpgradeUtil.java","116","0.1","6","777"
"org.apache.catalina.connector.Request.parseCookies() Request.java","113","0.1","15","777"
"org.apache.tomcat.util.http.parser.HttpParser.isNotRequestTargetRelaxed(int) HttpParser.java","113","< 0.1","113","38850"
"org.apache.tomcat.util.buf.AbstractChunk.getEnd() AbstractChunk.java","112","< 0.1","112","48951"
"org.apache.tomcat.util.buf.ByteChunk.getBytes() ByteChunk.java","111","< 0.1","74","17062"
"java.nio.HeapCharBuffer.ix(int) HeapCharBuffer.java","110","< 0.1","110","51264"
"org.apache.catalina.connector.Response.isCommitted() Response.java","110","< 0.1","66","10100"
"org.apache.tomcat.util.buf.B2CConverter.convert(ByteChunk, CharChunk, boolean) B2CConverter.java","109","0.1","36","777"
"java.nio.CharBuffer.reset() CharBuffer.java","109","< 0.1","109","51264"
"java.nio.CharBuffer.mark() CharBuffer.java","109","< 0.1","109","51264"
"org.apache.catalina.connector.RequestFacade.getHeaders(String) RequestFacade.java","108","0.1","6","777"
"sun.nio.ch.SelectionKeyImpl.interestOps(int) SelectionKeyImpl.java","105","< 0.1","31","1553"
"org.apache.catalina.core.ContainerBase.backgroundProcess() ContainerBase.java","105","0.4","5","258"
"java.util.concurrent.locks.AbstractQueuedSynchronizer.releaseShared(int) AbstractQueuedSynchronizer.java","105","< 0.1","35","5366"
"org.apache.catalina.authenticator.FormAuthenticator.isContinuationRequired(Request) FormAuthenticator.java","104","0.1","9","777"
"sun.nio.ch.Util.getTemporaryDirectBuffer(int) Util.java","103","< 0.1","25","2321"
"java.util.ResourceBundle.findBundleInCache(ResourceBundle$CacheKey, ResourceBundle$Control) ResourceBundle.java","103","< 0.1","22","2331"
"org.apache.catalina.valves.RequestFilterValve.isAllowed(String) RequestFilterValve.java","103","0.1","6","777"
"org.apache.tomcat.util.net.NioEndpoint$Poller.unreg(SelectionKey, NioEndpoint$NioSocketWrapper, int) NioEndpoint.java","103","0.1","10","777"
"org.apache.catalina.connector.ResponseFacade.getWriter() ResponseFacade.java","102","0.1","7","777"
"java.util.concurrent.locks.ReentrantLock$Sync.tryRelease(int) ReentrantLock.java","100","< 0.1","61","7363"
"org.apache.tomcat.util.buf.MessageBytes.setBytes(byte[], int, int) MessageBytes.java","97","< 0.1","65","11655"
"sun.nio.ch.KQueueSelectorImpl.processUpdateQueue() KQueueSelectorImpl.java","97","< 0.1","41","1553"
"org.apache.catalina.webresources.StandardRoot.backgroundProcess() StandardRoot.java","94","2","0.2","36"
"org.apache.catalina.webresources.Cache.backgroundProcess() Cache.java","94","2","0.5","36"
"org.apache.catalina.connector.Request.getAttribute(String) Request.java","94","< 0.1","49","5436"
"java.util.concurrent.LinkedBlockingQueue.signalNotEmpty() LinkedBlockingQueue.java","93","0.1","10","777"
"java.util.TreeSet.addAll(Collection) TreeSet.java","91","2","7","36"
"org.apache.tomcat.util.http.parser.HttpParser.isAbsolutePathRelaxed(int) HttpParser.java","91","< 0.1","91","38850"
"org.apache.catalina.mapper.Mapper.internalMapWildcardWrapper(Mapper$MappedWrapper[], int, CharChunk, MappingData) Mapper.java","91","0.1","32","777"
"org.apache.catalina.connector.RequestFacade.getAttribute(String) RequestFacade.java","89","< 0.1","16","2330"
