"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"org.apache.coyote.http11.Http11OutputBuffer.sendHeader(MessageBytes, MessageBytes) Http11OutputBuffer.java","956","0.1","78","5234"
"sun.nio.ch.SelectionKeyImpl.ensureValid() SelectionKeyImpl.java","15","< 0.1","15","5234"
"java.lang.ThreadLocal.get(Thread) ThreadLocal.java","105","< 0.1","24","5228"
"java.lang.ThreadLocal$ThreadLocalMap.getEntry(ThreadLocal) ThreadLocal.java","81","< 0.1","25","5228"
"org.apache.coyote.AbstractProcessor.isAsync() AbstractProcessor.java","36","< 0.1","24","5228"
"org.apache.coyote.AsyncStateMachine.isAsync() AsyncStateMachine.java","11","< 0.1","11","5228"
"org.apache.tomcat.util.http.MimeHeaders.getValue(String) MimeHeaders.java","599","0.1","56","5228"
"org.apache.tomcat.util.http.ValuesEnumerator.findNext() MimeHeaders.java","642","0.1","103","5228"
"java.lang.String.toLowerCase(Locale) String.java","206","< 0.1","20","4627"
"java.lang.StringLatin1.toLowerCase(String, byte[], Locale) StringLatin1.java","185","< 0.1","105","4627"
"java.io.CharArrayWriter.append(char) CharArrayWriter.java","28","< 0.1","19","4585"
"java.io.CharArrayWriter.write(int) CharArrayWriter.java","9","< 0.1","9","4585"
"java.nio.HeapByteBuffer.get(int) HeapByteBuffer.java","56","< 0.1","22","4585"
"java.util.Locale.equals(Object) Locale.java","13","< 0.1","11","4585"
"org.apache.catalina.connector.Request.getAttribute(String) Request.java","341","< 0.1","56","4585"
"org.apache.catalina.core.StandardContext.getServletContext() StandardContext.java","10","< 0.1","10","4585"
"org.apache.catalina.valves.AbstractAccessLogValve$StringElement.addElement(CharArrayWriter, Date, Request, Response, long) AbstractAccessLogValve.java","219","< 0.1","19","4585"
"org.apache.coyote.http11.Http11InputBuffer.parseHeader() Http11InputBuffer.java","2055","0.4","468","4585"
"org.apache.tomcat.util.http.parser.HttpParser.skipLws(Reader) HttpParser.java","143","< 0.1","38","4573"
"java.util.concurrent.locks.AbstractQueuedSynchronizer.releaseShared(int) AbstractQueuedSynchronizer.java","68","< 0.1","29","4566"
"java.util.concurrent.locks.AbstractQueuedSynchronizer.acquireShared(int) AbstractQueuedSynchronizer.java","89","< 0.1","20","4560"
"java.util.concurrent.locks.AbstractQueuedSynchronizer.apparentlyFirstQueuedIsExclusive() AbstractQueuedSynchronizer.java","9","< 0.1","9","4560"
"java.util.concurrent.locks.ReentrantReadWriteLock.readLock() ReentrantReadWriteLock.java","9","< 0.1","9","4560"
"java.util.concurrent.locks.ReentrantReadWriteLock$NonfairSync.readerShouldBlock() ReentrantReadWriteLock.java","29","< 0.1","19","4560"
"java.util.concurrent.locks.ReentrantReadWriteLock$ReadLock.lock() ReentrantReadWriteLock.java","108","< 0.1","19","4560"
"java.util.concurrent.locks.ReentrantReadWriteLock$ReadLock.unlock() ReentrantReadWriteLock.java","88","< 0.1","19","4560"
"java.util.concurrent.locks.ReentrantReadWriteLock$Sync.tryAcquireShared(int) ReentrantReadWriteLock.java","69","< 0.1","30","4560"
"java.util.concurrent.locks.ReentrantReadWriteLock$Sync.tryReleaseShared(int) ReentrantReadWriteLock.java","29","< 0.1","19","4560"
"java.lang.Class.getComponentType() Class.java","9","< 0.1","9","4130"
"com.yourkit.an.ar.invoke(Object, Object[]) a","226","< 0.1","64","4127"
"java.lang.Class.cast(Object) Class.java","11","< 0.1","11","4021"
