"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"java.net.SocketImpl.<init>() SocketImpl.java","< 0.1","< 0.1","< 0.1","6"
"java.net.URI.<init>(String, String, String, String) URI.java","39","6","< 0.1","6"
"java.net.URI.<init>(String, String, String, int, String, String, String) URI.java","39","6","0.1","6"
"java.net.URI$Parser.<init>(URI, String) URI.java","< 0.1","< 0.1","< 0.1","6"
"java.net.URL.<init>(URL, String, URLStreamHandler) URL.java","3","0.6","0.2","6"
"java.net.URLConnection.<init>(URL) URLConnection.java","0.3","< 0.1","< 0.1","6"
"java.nio.channels.SelectableChannel.<init>() SelectableChannel.java","< 0.1","< 0.1","< 0.1","6"
"java.nio.channels.SelectionKey.<init>() SelectionKey.java","< 0.1","< 0.1","< 0.1","6"
"java.nio.channels.SocketChannel.<init>(SelectorProvider) SocketChannel.java","0.1","< 0.1","< 0.1","6"
"java.nio.channels.spi.AbstractInterruptibleChannel.<init>() AbstractInterruptibleChannel.java","< 0.1","< 0.1","< 0.1","6"
"java.nio.channels.spi.AbstractSelectableChannel.<init>(SelectorProvider) AbstractSelectableChannel.java","0.1","< 0.1","< 0.1","6"
"java.nio.channels.spi.AbstractSelectionKey.<init>() AbstractSelectionKey.java","< 0.1","< 0.1","< 0.1","6"
"java.nio.HeapCharBuffer.<init>(char[], int, int, MemorySegment) HeapCharBuffer.java","0.2","< 0.1","< 0.1","6"
"java.text.DateFormat.<init>() DateFormat.java","< 0.1","< 0.1","< 0.1","6"
"java.text.Format.<init>() Format.java","< 0.1","< 0.1","< 0.1","6"
"java.text.SimpleDateFormat.<init>(String, Locale) SimpleDateFormat.java","17","2","< 0.1","6"
"java.util.AbstractQueue.<init>() AbstractQueue.java","< 0.1","< 0.1","< 0.1","6"
"java.util.Calendar.<init>(TimeZone, Locale) Calendar.java","0.1","< 0.1","< 0.1","6"
"java.util.Calendar$Builder.<init>() Calendar.java","< 0.1","< 0.1","< 0.1","6"
"java.util.concurrent.atomic.AtomicReference.<init>() AtomicReference.java","< 0.1","< 0.1","< 0.1","6"
"java.util.concurrent.LinkedBlockingDeque.<init>() LinkedBlockingDeque.java","0.4","< 0.1","< 0.1","6"
"java.util.concurrent.LinkedBlockingDeque.<init>(int) LinkedBlockingDeque.java","0.4","< 0.1","< 0.1","6"
"java.util.GregorianCalendar.<init>(TimeZone, Locale, boolean) GregorianCalendar.java","0.3","< 0.1","< 0.1","6"
"jdk.internal.misc.InternalLock.<init>() InternalLock.java","0.2","< 0.1","< 0.1","6"
"jdk.internal.ref.PhantomCleanable.<init>(Object, Cleaner) PhantomCleanable.java","0.2","< 0.1","0.1","6"
