"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"java.lang.Class.cast(Object) Class.java","31","< 0.1","31","12941"
"org.apache.catalina.connector.Request.setAttribute(String, Object) Request.java","990","< 0.1","130","12435"
"jdk.internal.util.Preconditions.checkFromIndexSize(int, int, int, BiFunction) Preconditions.java","26","< 0.1","26","12415"
"org.apache.tomcat.util.http.MimeHeaders.getName(int) MimeHeaders.java","27","< 0.1","27","12405"
"java.lang.Class.getComponentType() Class.java","26","< 0.1","26","11987"
"java.util.ArrayList.iterator() ArrayList.java","138","< 0.1","109","11837"
"java.util.ArrayList$Itr.<init>(ArrayList) ArrayList.java","28","< 0.1","28","11837"
"java.nio.Buffer.checkSession() Buffer.java","76","< 0.1","51","11788"
"java.util.concurrent.ConcurrentHashMap.putVal(Object, Object, boolean) ConcurrentHashMap.java","328","< 0.1","203","11206"
"java.util.concurrent.ConcurrentHashMap$Node.<init>(int, Object, Object) ConcurrentHashMap.java","28","< 0.1","28","11206"
"java.util.concurrent.ConcurrentHashMap.put(Object, Object) ConcurrentHashMap.java","377","< 0.1","49","11197"
"org.apache.tomcat.util.http.parser.Host$MessageBytesReader.read() Host.java","23","< 0.1","23","11196"
"java.nio.ByteBuffer.array() ByteBuffer.java","27","< 0.1","27","11194"
"org.apache.catalina.connector.Request.notifyAttributeAssigned(String, Object, Object) Request.java","120","< 0.1","53","11191"
"org.apache.catalina.connector.RequestFacade.setAttribute(String, Object) RequestFacade.java","1062","< 0.1","73","11191"
"java.util.ArrayList.add(Object) ArrayList.java","123","< 0.1","49","11181"
"java.util.ArrayList.add(Object, Object[], int) ArrayList.java","74","< 0.1","33","11181"
"org.apache.catalina.connector.ResponseFacade.checkFacade() ResponseFacade.java","23","< 0.1","23","11178"
"java.lang.StringLatin1.hashCode(byte[]) StringLatin1.java","22","< 0.1","22","10563"
"org.apache.tomcat.util.buf.ByteChunk.getBytes() ByteChunk.java","22","< 0.1","22","10551"
"org.apache.tomcat.util.http.MimeHeaders.getValue(String) MimeHeaders.java","580","< 0.1","68","10551"
"org.apache.tomcat.util.buf.MessageBytes.setString(String) MessageBytes.java","23","< 0.1","23","10550"
"java.util.concurrent.locks.AbstractQueuedSynchronizer.release(int) AbstractQueuedSynchronizer.java","143","< 0.1","76","10422"
"java.util.concurrent.ConcurrentHashMap.setTabAt(ConcurrentHashMap$Node[], int, ConcurrentHashMap$Node) ConcurrentHashMap.java","21","< 0.1","21","9960"
"java.nio.CharBuffer.arrayOffset() CharBuffer.java","21","< 0.1","21","9946"
"java.io.ByteArrayOutputStream.ensureCapacity(int) ByteArrayOutputStream.java","21","< 0.1","21","9944"
"java.io.ByteArrayOutputStream.write(int) ByteArrayOutputStream.java","63","< 0.1","42","9944"
"java.util.ArrayList.<init>() ArrayList.java","111","< 0.1","46","9938"
"java.lang.String.toLowerCase(Locale) String.java","756","< 0.1","44","9934"
"java.lang.StringLatin1.toLowerCase(String, byte[], Locale) StringLatin1.java","712","< 0.1","398","9934"
"com.yourkit.an.ar.invoke(Object, Object[]) a","871","< 0.1","146","9741"
"java.util.concurrent.locks.ReentrantLock$Sync.tryRelease(int) ReentrantLock.java","23","< 0.1","23","9725"
"java.util.concurrent.ConcurrentHashMap.casTabAt(ConcurrentHashMap$Node[], int, ConcurrentHashMap$Node, ConcurrentHashMap$Node) ConcurrentHashMap.java","20","< 0.1","20","9341"
"java.util.concurrent.locks.ReentrantLock.unlock() ReentrantLock.java","167","< 0.1","43","8900"
"java.util.concurrent.locks.ReentrantLock$NonfairSync.initialTryLock() ReentrantLock.java","65","< 0.1","44","8900"
"java.util.AbstractSet.<init>() AbstractSet.java","57","< 0.1","38","8780"
"java.nio.CharBuffer.array() CharBuffer.java","19","< 0.1","19","8704"
"java.nio.CharBuffer.position(int) CharBuffer.java","57","< 0.1","38","8704"
"java.lang.String.<init>(byte[], byte) String.java","20","< 0.1","20","8702"
"org.apache.catalina.connector.Request.getMethod() Request.java","258","< 0.1","37","8702"
"java.util.concurrent.locks.ReentrantLock.lock() ReentrantLock.java","141","< 0.1","40","8203"
"java.util.concurrent.locks.ReentrantLock$Sync.lock() ReentrantLock.java","101","< 0.1","40","8203"
"java.util.HashMap.<init>(int, float) HashMap.java","88","< 0.1","53","8088"
"java.util.HashMap.tableSizeFor(int) HashMap.java","17","< 0.1","17","8088"
"java.nio.charset.CharsetDecoder.reset() CharsetDecoder.java","17","< 0.1","17","8082"
"java.nio.Buffer.<init>(int, int, int, int, MemorySegment) Buffer.java","233","< 0.1","54","8081"
"org.apache.catalina.connector.RequestFacade.getMethod() RequestFacade.java","325","< 0.1","53","8081"
"java.lang.invoke.DirectMethodHandle$Holder.newInvokeSpecial(Object, Object) DirectMethodHandle$Holder","99","< 0.1","39","8079"
"java.lang.invoke.Invokers$Holder.linkToTargetMethod(Object, Object) Invokers$Holder","135","< 0.1","35","8079"
"org.apache.coyote.AbstractProcessor.action(ActionCode, Object) AbstractProcessor.java","3200","0.3","35","8074"
"java.util.HashMap.clear() HashMap.java","16","< 0.1","16","8073"
"org.springframework.web.method.HandlerMethod$ReturnValueMethodParameter.getParameterType() HandlerMethod.java","17","< 0.1","17","8073"
"org.apache.tomcat.util.buf.MessageBytes.getCharset() MessageBytes.java","16","< 0.1","16","8062"
"java.nio.HeapByteBuffer.put(byte[], int, int) HeapByteBuffer.java","222","< 0.1","69","8061"
"java.util.Objects.checkFromIndexSize(int, int, int) Objects.java","51","< 0.1","34","8061"
"java.util.Arrays.copyOfRange(byte[], int, int) Arrays.java","44","< 0.1","44","7565"
"java.lang.ThreadLocal.get() ThreadLocal.java","348","< 0.1","33","7460"
"java.util.concurrent.CopyOnWriteArrayList.size() CopyOnWriteArrayList.java","16","< 0.1","16","7454"
"java.util.Locale.getLanguage() Locale.java","16","< 0.1","16","7453"
"java.lang.System$2.getCarrierThreadLocal(CarrierThreadLocal) System.java","186","< 0.1","33","7442"
"java.lang.ThreadLocal.getCarrierThreadLocal() ThreadLocal.java","152","< 0.1","33","7442"
"jdk.internal.misc.CarrierThreadLocal.get() CarrierThreadLocal.java","219","< 0.1","33","7442"
"org.apache.tomcat.util.buf.MessageBytes.toBytes() MessageBytes.java","189","< 0.1","62","7441"
"org.apache.coyote.http11.Http11OutputBuffer.checkLengthBeforeWrite(int) Http11OutputBuffer.java","15","< 0.1","15","7440"
"java.util.HashMap.containsKey(Object) HashMap.java","108","< 0.1","33","6896"
"java.nio.ByteBuffer.arrayOffset() ByteBuffer.java","15","< 0.1","15","6838"
"java.util.HashMap.<init>() HashMap.java","46","< 0.1","31","6836"
"org.springframework.util.LinkedCaseInsensitiveMap.convertKey(String) LinkedCaseInsensitiveMap.java","641","< 0.1","29","6831"
"java.lang.String.toCharArray() String.java","75","< 0.1","31","6821"
"java.lang.StringLatin1.toChars(byte[]) StringLatin1.java","43","< 0.1","42","6821"
"org.apache.tomcat.util.buf.MessageBytes.toBytesSimple(char[], int, int) MessageBytes.java","37","< 0.1","37","6819"
"java.lang.AbstractStringBuilder.<init>(int) AbstractStringBuilder.java","40","< 0.1","40","6318"
"java.lang.String.<init>(AbstractStringBuilder, Void) String.java","94","< 0.1","44","6318"
"java.lang.String.<init>(StringBuilder) String.java","123","< 0.1","29","6262"
"java.lang.StringBuilder.<init>() StringBuilder.java","72","< 0.1","31","6262"
"java.lang.StringBuilder.length() StringBuilder.java","13","< 0.1","13","6262"
"java.lang.StringBuilder.toString() StringBuilder.java","180","< 0.1","57","6262"
"org.apache.tomcat.util.buf.MessageBytes.setBytes(byte[], int, int) MessageBytes.java","16","< 0.1","16","6220"
"org.apache.tomcat.util.http.parser.HttpParser$DomainParseState.next(int) HttpParser.java","13","< 0.1","13","6220"
"java.nio.CharBuffer.position(int) CharBuffer.java","68","< 0.1","27","6216"
