"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"org.eclipse.jetty.server.HttpChannel.onCompleted() HttpChannel.java","5078","3","24","1618"
"org.eclipse.jetty.server.HttpOutput.channelWrite(ByteBuffer, boolean, Callback) HttpOutput.java","4649","2","22","1618"
"org.eclipse.jetty.server.handler.gzip.GzipHttpOutputInterceptor.write(ByteBuffer, boolean, Callback) GzipHttpOutputInterceptor.java","4616","2","13","1618"
"org.eclipse.jetty.server.handler.gzip.GzipHttpOutputInterceptor.commit(ByteBuffer, boolean, Callback) GzipHttpOutputInterceptor.java","4599","2","71","1618"
"org.eclipse.jetty.server.HttpChannel.write(ByteBuffer, boolean, Callback) HttpChannel.java","4131","2","8","1618"
"org.eclipse.jetty.server.HttpChannel.sendResponse(MetaData$Response, ByteBuffer, boolean, Callback) HttpChannel.java","4123","2","54","1618"
"org.eclipse.jetty.server.HttpConnection.send(MetaData$Request, MetaData$Response, ByteBuffer, boolean, Callback) HttpConnection.java","3647","2","17","1618"
"org.eclipse.jetty.util.IteratingCallback.iterate() IteratingCallback.java","3485","2","16","1618"
"org.eclipse.jetty.util.IteratingCallback.processing() IteratingCallback.java","3404","2","34","1618"
"ch.qos.logback.core.AsyncAppenderBase$Worker.run() AsyncAppenderBase.java","3368","3368","47","1"
"org.eclipse.jetty.util.thread.strategy.AdaptiveExecutionStrategy.produceTask() AdaptiveExecutionStrategy.java","3160","1","11","1621"
"org.eclipse.jetty.io.ManagedSelector$SelectorProducer.produce() ManagedSelector.java","3148","1","54","1621"
"org.eclipse.jetty.server.Request.onCompleted() Request.java","3047","1","40","1618"
"ch.qos.logback.access.jetty.RequestLogImpl.log(Request, Response) RequestLogImpl.java","2935","1","23","1618"
"ch.qos.logback.classic.Logger.isDebugEnabled() Logger.java","2799","< 0.1","800","163512"
"org.eclipse.jetty.server.HttpConnection$SendCallback.process() HttpConnection.java","2700","0.8","92","3236"
"ch.qos.logback.core.OutputStreamAppender.append(Object) OutputStreamAppender.java","2684","1","12","1618"
"ch.qos.logback.core.AsyncAppenderBase.append(Object) AsyncAppenderBase.java","2673","1","17","1618"
"ch.qos.logback.core.OutputStreamAppender.subAppend(Object) OutputStreamAppender.java","2667","1","17","1618"
"ch.qos.logback.access.spi.AccessEvent.prepareForDeferredProcessing() AccessEvent.java","2588","0.7","163","3236"
"java.time.format.DateTimeFormatter.format(TemporalAccessor) DateTimeFormatter.java","2584","0.7","17","3236"
"java.time.format.DateTimeFormatter.formatTo(TemporalAccessor, Appendable) DateTimeFormatter.java","2566","0.7","25","3236"
"ch.qos.logback.core.OutputStreamAppender.writeOut(Object) OutputStreamAppender.java","2463","1","12","1618"
"org.eclipse.jetty.util.ArrayTrie.getBest(ByteBuffer, int, int) ArrayTrie.java","2442","0.2","50","9708"
"com.fasterxml.jackson.databind.ObjectWriter$Prefetch.serialize(JsonGenerator, Object, DefaultSerializerProvider) ObjectWriter.java","2440","1","8","1618"
"com.fasterxml.jackson.databind.ser.DefaultSerializerProvider.serializeValue(JsonGenerator, Object) DefaultSerializerProvider.java","2431","1","20","1618"
"io.dropwizard.request.logging.async.AsyncAccessEventAppenderFactory$1.preprocess(Object) AsyncAccessEventAppenderFactory.java","2421","1","8","1618"
"io.dropwizard.request.logging.async.AsyncAccessEventAppenderFactory$1.preprocess(IAccessEvent) AsyncAccessEventAppenderFactory.java","2413","1","8","1618"
"org.eclipse.jetty.util.ArrayTrie.getBest(int, ByteBuffer, int, int) ArrayTrie.java","2392","0.2","828","11326"
"com.fasterxml.jackson.databind.ser.DefaultSerializerProvider._serialize(JsonGenerator, Object, JsonSerializer) DefaultSerializerProvider.java","2369","1","8","1618"
"com.fasterxml.jackson.databind.ser.std.MapSerializer.serialize(Object, JsonGenerator, SerializerProvider) MapSerializer.java","2360","1","7","1618"
"com.fasterxml.jackson.databind.ser.std.MapSerializer.serialize(Map, JsonGenerator, SerializerProvider) MapSerializer.java","2352","1","16","1618"
"ch.qos.logback.core.encoder.LayoutWrappingEncoder.encode(Object) LayoutWrappingEncoder.java","2321","1","13","1618"
"ch.qos.logback.access.PatternLayout.doLayout(Object) PatternLayout.java","2292","1","9","1618"
"ch.qos.logback.access.PatternLayout.doLayout(IAccessEvent) PatternLayout.java","2283","1","13","1618"
"com.fasterxml.jackson.databind.ser.std.MapSerializer.serializeWithoutTypeInfo(Map, JsonGenerator, SerializerProvider) MapSerializer.java","2275","1","17","1618"
"ch.qos.logback.core.pattern.PatternLayoutBase.writeLoopOnConverters(Object) PatternLayoutBase.java","2265","1","167","1618"
"com.fasterxml.jackson.databind.ser.std.MapSerializer.serializeFields(Map, JsonGenerator, SerializerProvider) MapSerializer.java","2236","1","51","1618"
"java.util.concurrent.locks.AbstractQueuedSynchronizer.release(int) AbstractQueuedSynchronizer.java","2193","< 0.1","732","102053"
"org.eclipse.jetty.util.thread.AutoLock.close() AutoLock.java","2089","< 0.1","394","79370"
"org.eclipse.jetty.http.HttpParser.parseLine(ByteBuffer) HttpParser.java","2029","0.6","419","3237"
"java.time.format.DateTimeFormatterBuilder$CompositePrinterParser.format(DateTimePrintContext, StringBuilder) DateTimeFormatterBuilder.java","1999","0.6","118","3236"
"ch.qos.logback.classic.Logger.isDebugEnabled(Marker) Logger.java","1999","< 0.1","798","163512"
"org.eclipse.jetty.server.HttpConnection.onCompleted() HttpConnection.java","1973","1","55","1618"
"com.codahale.metrics.json.HealthCheckModule$HealthCheckResultSerializer.serialize(Object, JsonGenerator, SerializerProvider) HealthCheckModule.java","1963","1","8","1618"
"com.codahale.metrics.json.HealthCheckModule$HealthCheckResultSerializer.serialize(HealthCheck$Result, JsonGenerator, SerializerProvider) HealthCheckModule.java","1954","1","55","1618"
"ch.qos.logback.core.pattern.FormattingConverter.write(StringBuilder, Object) FormattingConverter.java","1914","0.1","95","17798"
"org.eclipse.jetty.http.HttpParser$FieldCache.getBest(ByteBuffer, int, int) HttpParser.java","1825","0.3","25","4854"
"org.eclipse.jetty.server.HttpConnection.fillRequestBuffer() HttpConnection.java","1729","0.5","73","3237"
"org.eclipse.jetty.server.HttpChannelOverHttp.headerComplete() HttpChannelOverHttp.java","1645","1","72","1618"
"com.codahale.metrics.health.HealthCheck$Result.getTimestamp() HealthCheck.java","1638","1","22","1618"
"org.eclipse.jetty.io.ManagedSelector$SelectorProducer.select() ManagedSelector.java","1610","0.4","112","3241"
