"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"sun.util.locale.provider.CalendarDataUtility.findRegionOverride(Locale) CalendarDataUtility.java","7","< 0.1","0.8","220"
"org.takes.rs.RsWithHeader.<init>(Response, CharSequence) RsWithHeader.java","7","< 0.1","0.9","165"
"sun.nio.ch.Net.poll(FileDescriptor, int, long) Net.java (native)","7","< 0.1","7","300"
"java.util.regex.Pattern.matcher(CharSequence) Pattern.java","6","< 0.1","1","495"
"org.cactoos.scalar.IoChecked.<init>(Scalar) IoChecked.java","6","< 0.1","6","4125"
"sun.nio.ch.NioSocketImpl.close() NioSocketImpl.java","6","0.1","0.6","55"
"org.takes.rs.RsWrap.body() RsWrap.java","6","< 0.1","1","495"
"java.util.Formatter$FormatSpecifier.leadingSign(StringBuilder, boolean) Formatter.java","6","< 0.1","1","275"
"java.util.stream.IntPipeline$10.opWrapSink(int, Sink) IntPipeline.java","6","< 0.1","2","660"
"java.net.Socket.getInputStream() Socket.java","6","0.1","2","55"
"java.util.stream.FindOps$FindSink$OfInt.get() FindOps.java","6","< 0.1","2","660"
"java.util.Spliterator.getExactSizeIfKnown() Spliterator.java","6","< 0.1","4","660"
"org.cactoos.scalar.Checked.<init>(Scalar, Func) Checked.java","6","< 0.1","6","3960"
"org.takes.misc.VerboseList.iterator() VerboseList.java","6","< 0.1","1","220"
"org.cactoos.iterator.Filtered.next() Filtered.java","6","< 0.1","1","275"
"java.util.stream.IntPipeline.<init>(Spliterator, int, boolean) IntPipeline.java","6","< 0.1","2","660"
"sun.nio.ch.NioSocketImpl.<init>(boolean) NioSocketImpl.java","6","< 0.1","1","110"
"org.cactoos.list.ListEnvelope.<init>(List) ListEnvelope.java","6","< 0.1","2","715"
"org.takes.rs.RsEmpty.head() RsEmpty.java","6","0.1","0.2","55"
"sun.util.locale.BaseLocale.getLanguage() BaseLocale.java","6","< 0.1","6","3740"
"java.nio.CharBuffer.<init>(int, int, int, int, char[], int, MemorySegmentProxy) CharBuffer.java","6","< 0.1","2","385"
"org.cactoos.iterable.IterableOf.lambda$new$0(Object[]) IterableOf.java","6","< 0.1","4","1155"
"org.cactoos.scalar.Mapped.<init>(Func, Scalar) Mapped.java","6","< 0.1","2","495"
"sun.nio.ch.NioSocketImpl.tryLock(ReentrantLock, long, TimeUnit) NioSocketImpl.java","6","< 0.1","1","110"
"java.net.InetAddress.toString() InetAddress.java","6","< 0.1","1","110"
"java.net.Inet4Address.getHostAddress() Inet4Address.java","6","< 0.1","1","220"
"org.takes.rs.ResponseOf.body() ResponseOf.java","6","< 0.1","0.9","275"
"java.util.regex.Pattern$Slice.match(Matcher, int, CharSequence) Pattern.java","5","0.1","0.2","55"
"java.util.Arrays$ArrayItr.hasNext() Arrays.java","5","< 0.1","5","3300"
"jdk.internal.ref.PhantomCleanable.clean() PhantomCleanable.java","5","< 0.1","1","192"
"java.lang.Thread.run() Thread.java","5","5","0","1"
"jdk.internal.misc.InnocuousThread.run() InnocuousThread.java","5","5","0","1"
"jdk.internal.ref.CleanerImpl.run() CleanerImpl.java","5","5","1","1"
"java.util.ArrayList$SubList.<init>(ArrayList, int, int) ArrayList.java","5","< 0.1","5","3190"
"java.util.regex.Pattern$Curly.match(Matcher, int, CharSequence) Pattern.java","5","0.1","0.5","55"
"java.util.Formatter.<init>() Formatter.java","5","< 0.1","3","550"
"java.net.Socket.getOutputStream() Socket.java","5","< 0.1","2","55"
"org.cactoos.iterable.Joined.<init>(Iterable[]) Joined.java","5","< 0.1","0.8","165"
"java.util.ArrayList$SubList.checkForComodification() ArrayList.java","5","< 0.1","5","3190"
"com.sun.management.internal.GarbageCollectorExtImpl.getGcInfoBuilder() GarbageCollectorExtImpl.java","5","5","0.7","1"
"java.net.URI$Parser.checkChars(int, int, long, long, String) URI.java","5","< 0.1","3","990"
"org.takes.rs.RsWithHeader.<init>(Response, Scalar) RsWithHeader.java","5","< 0.1","1","165"
"org.cactoos.scalar.Unchecked.<init>(Scalar) Unchecked.java","5","< 0.1","5","3245"
"org.takes.rs.RsWithoutHeader.<init>(Response, CharSequence) RsWithoutHeader.java","5","< 0.1","1","165"
"java.util.regex.Matcher.<init>(Pattern, CharSequence) Matcher.java","5","< 0.1","2","495"
"org.cactoos.text.StartsWith.<init>(CharSequence, CharSequence) StartsWith.java","5","< 0.1","0.4","55"
"org.cactoos.iterable.Mapped.<init>(Func, Iterable) Mapped.java","5","< 0.1","2","330"
"sun.util.locale.LocaleUtils.isAlphaNumeric(char) LocaleUtils.java","4","< 0.1","3","880"
"org.cactoos.func.UncheckedFunc.lambda$apply$0(Object) UncheckedFunc.java","4","< 0.1","1","385"
"com.sun.management.internal.GarbageCollectorExtImpl.getAllPoolNames() GarbageCollectorExtImpl.java","4","4","< 0.1","1"
"sun.management.ManagementFactoryHelper.getAllMemoryPoolNames() ManagementFactoryHelper.java","4","4","0.1","1"
"java.util.Arrays$ArrayItr.next() Arrays.java","4","< 0.1","4","2640"
"org.cactoos.text.IoCheckedText.asString() IoCheckedText.java","4","< 0.1","0.4","110"
"java.util.regex.CharPredicates.lambda$range$16(int, int, int) CharPredicates.java","4","< 0.1","4","2805"
"org.cactoos.iterator.Filtered.<init>(Func, Iterator) Filtered.java","4","< 0.1","1","220"
"java.util.Formatter$FormatSpecifier.appendJustified(Appendable, CharSequence) Formatter.java","4","< 0.1","4","1705"
"java.util.concurrent.locks.ReentrantLock$NonfairSync.<init>() ReentrantLock.java","4","< 0.1","1","220"
"org.takes.rs.ResponseOf.<init>(Scalar, Scalar) ResponseOf.java","4","< 0.1","2","440"
"java.util.stream.IntPipeline$10$1.<init>(IntPipeline$10, Sink) IntPipeline.java","4","< 0.1","2","660"
"jdk.internal.ref.CleanerImpl$PhantomCleanableRef.performCleanup() CleanerImpl.java","3","< 0.1","2","192"
"java.net.URI$Parser.scan(int, int, long, long) URI.java","3","< 0.1","3","2090"
"java.nio.CharBuffer.position(int) CharBuffer.java","3","< 0.1","2","770"
"java.util.stream.IntPipeline$10$1.begin(long) IntPipeline.java","3","< 0.1","2","660"
"java.util.stream.FindOps$FindSink$OfInt.accept(int) FindOps.java","3","< 0.1","2","660"
"java.util.stream.AbstractPipeline.<init>(Spliterator, int, boolean) AbstractPipeline.java","3","< 0.1","2","661"
"java.util.OptionalInt.of(int) OptionalInt.java","3","< 0.1","2","660"
"java.lang.ref.Cleaner.register(Object, Runnable) Cleaner.java","3","< 0.1","0.4","55"
"java.util.stream.StreamOpFlag.fromCharacteristics(Spliterator) StreamOpFlag.java","3","< 0.1","2","661"
"java.util.stream.FindOps$FindSink$OfInt.<init>() FindOps.java","3","< 0.1","2","660"
"org.cactoos.bytes.BytesOf.<init>(byte[]) BytesOf.java","3","< 0.1","1","220"
"java.util.stream.Sink$ChainedInt.end() Sink.java","3","< 0.1","2","660"
"org.cactoos.collection.CollectionEnvelope.<init>(Collection) CollectionEnvelope.java","3","< 0.1","2","715"
"java.net.URI$Parser.at(int, int, char) URI.java","3","< 0.1","3","2200"
"java.net.URI$Parser.parseHostname(int, int) URI.java","3","< 0.1","2","220"
"java.lang.invoke.BootstrapMethodInvoker.invoke(Class, MethodHandle, String, Object, Object, Class) BootstrapMethodInvoker.java","3","3","< 0.1","1"
"java.text.DecimalFormatSymbols.lambda$findNonFormatChar$0(int) DecimalFormatSymbols.java","3","< 0.1","2","660"
"java.net.InetAddress.holder() InetAddress.java","3","< 0.1","3","1320"
"java.lang.invoke.Invokers$Holder.invokeExact_MT(Object, Object, Object, Object, Object, Object, Object, Object) Invokers$Holder","3","3","< 0.1","1"
"java.lang.invoke.DirectMethodHandle$Holder.invokeStatic(Object, Object, Object, Object, Object, Object, Object) DirectMethodHandle$Holder","3","3","< 0.1","1"
"java.lang.invoke.LambdaMetafactory.metafactory(MethodHandles$Lookup, String, MethodType, MethodType, MethodHandle, MethodType) LambdaMetafactory.java","3","3","< 0.1","1"
"org.cactoos.iterable.Filtered.<init>(Func, Iterable) Filtered.java","3","< 0.1","1","220"
"java.net.Socket.getLocalPort() Socket.java","3","< 0.1","2","165"
"java.util.Arrays$ArrayList.iterator() Arrays.java","3","< 0.1","2","660"
"org.takes.misc.VerboseIterator.<init>(Iterator, Text) VerboseIterator.java","3","< 0.1","1","275"
"org.cactoos.iterable.Joined.<init>(Iterable) Joined.java","3","< 0.1","1","220"
"java.lang.invoke.InnerClassLambdaMetafactory.buildCallSite() InnerClassLambdaMetafactory.java","3","3","< 0.1","1"
"java.lang.invoke.InnerClassLambdaMetafactory.spinInnerClass() InnerClassLambdaMetafactory.java","3","3","< 0.1","1"
"java.lang.invoke.InnerClassLambdaMetafactory.generateInnerClass() InnerClassLambdaMetafactory.java","3","3","< 0.1","1"
"java.util.Formatter.<init>(Appendable, Locale) Formatter.java","3","< 0.1","2","385"
"jdk.internal.ref.CleanerImpl$PhantomCleanableRef.<init>(Object, Cleaner, Runnable) CleanerImpl.java","3","< 0.1","0.3","55"
"org.cactoos.iterator.Filtered.lambda$new$1(Func, Object) Filtered.java","3","< 0.1","1","385"
"sun.nio.ch.Net.getSocketOption(FileDescriptor, SocketOption) Net.java","3","< 0.1","0.1","55"
"org.cactoos.iterable.IterableOf.<init>(Scalar) IterableOf.java","3","< 0.1","3","1980"
"java.lang.StringUTF16.charAt(byte[], int) StringUTF16.java","3","< 0.1","1","220"
"java.util.Formatter.ensureOpen() Formatter.java","3","< 0.1","3","1760"
"sun.nio.ch.Net.getSocketOption(FileDescriptor, ProtocolFamily, SocketOption) Net.java","3","< 0.1","1","55"
"java.util.Formatter.toString() Formatter.java","3","< 0.1","2","550"
"java.net.SocketTimeoutException.<init>(String) SocketTimeoutException.java","3","< 0.1","0.5","55"
"java.net.Inet4Address.getAddress() Inet4Address.java","3","< 0.1","1","220"
"java.util.Formatter$Conversion.isText(char) Formatter.java","3","< 0.1","3","1705"
"sun.util.locale.provider.LocaleProviderAdapter.getAdapter(Class, Locale) LocaleProviderAdapter.java","3","< 0.1","2","440"
"java.util.Formatter$Conversion.isValid(char) Formatter.java","3","< 0.1","3","1705"
"org.cactoos.iterator.Mapped.<init>(Func, Iterator) Mapped.java","3","< 0.1","1","330"
"java.util.regex.Pattern$Curly.match0(Matcher, int, int, CharSequence) Pattern.java","2","< 0.1","0.1","55"
"jdk.internal.ref.PhantomCleanable.<init>(Object, Cleaner) PhantomCleanable.java","2","< 0.1","0.8","55"
"java.util.LinkedList.node(int) LinkedList.java","2","< 0.1","2","1595"
"java.util.regex.Matcher.reset() Matcher.java","2","< 0.1","1","495"
"java.util.Formatter$FormatSpecifier.index() Formatter.java","2","< 0.1","2","1705"
"org.cactoos.func.UncheckedFunc.<init>(Func) UncheckedFunc.java","2","< 0.1","2","1650"
"java.net.InetAddress.<init>() InetAddress.java","2","< 0.1","1","275"
"java.util.LinkedList.isPositionIndex(int) LinkedList.java","2","< 0.1","2","1595"
"sun.nio.ch.SocketDispatcher.write(FileDescriptor, long, int) SocketDispatcher.java","2","< 0.1","0.5","110"
"java.util.concurrent.locks.ReentrantLock$Sync.tryLockNanos(long) ReentrantLock.java","2","< 0.1","1","110"
"java.util.Formatter$FixedString.print(Object, Locale) Formatter.java","2","< 0.1","2","1155"
"java.lang.StringLatin1$CharsSpliterator.<init>(byte[], int) StringLatin1.java","2","< 0.1","1","440"
"org.takes.rs.RsWithStatus.<init>(int) RsWithStatus.java","2","< 0.1","0.3","55"
"org.cactoos.iterable.Joined.<init>(Object, Iterable) Joined.java","2","< 0.1","0.4","55"
"java.io.InterruptedIOException.<init>(String) InterruptedIOException.java","2","< 0.1","0.6","55"
"org.takes.misc.Href.decode(String) Href.java","2","< 0.1","0.9","220"
"org.cactoos.bytes.UncheckedBytes.<init>(Bytes) UncheckedBytes.java","2","< 0.1","0.3","55"
"org.cactoos.iterable.IterableEnvelope.<init>(Iterable) IterableEnvelope.java","2","< 0.1","2","1485"
"org.takes.misc.VerboseIterator.next() VerboseIterator.java","2","< 0.1","0.8","165"
"java.util.stream.StreamOpFlag.getMask(int) StreamOpFlag.java","2","< 0.1","2","1320"
"sun.nio.ch.NioSocketImpl.tryClose() NioSocketImpl.java","2","< 0.1","0.2","55"
"java.util.stream.AbstractPipeline.isParallel() AbstractPipeline.java","2","< 0.1","2","1320"
"java.util.concurrent.locks.ReentrantLock$Sync.<init>() ReentrantLock.java","2","< 0.1","1","220"
"java.util.stream.PipelineHelper.<init>() PipelineHelper.java","2","< 0.1","2","1321"
"java.util.Locale.getDefault(Locale$Category) Locale.java","2","< 0.1","2","1210"
"java.net.Inet4Address.isAnyLocalAddress() Inet4Address.java","2","< 0.1","1","165"
"java.util.stream.FindOps$FindSink.cancellationRequested() FindOps.java","2","< 0.1","2","1320"
"org.takes.rs.RsWithBody.<init>(Response, byte[]) RsWithBody.java","2","< 0.1","0.3","55"
"org.takes.rq.RqWithHeaders.<init>(Request, CharSequence[]) RqWithHeaders.java","2","< 0.1","0.4","55"
"jdk.internal.org.objectweb.asm.ClassWriter.toByteArray() ClassWriter.java","2","2","< 0.1","1"
"org.takes.rs.RsWithStatus.<init>(Response, int) RsWithStatus.java","2","< 0.1","0.3","55"
"sun.nio.ch.FileDispatcherImpl.write0(FileDescriptor, long, int) FileDispatcherImpl.java (native)","2","< 0.1","2","110"
"java.util.TreeMap.put(Object, Object) TreeMap.java","2","< 0.1","0.4","110"
"java.net.URI$Parser.scan(int, int, String) URI.java","2","< 0.1","2","990"
"java.lang.invoke.VarHandleGuards.guard_LLL_Z(VarHandle, Object, Object, Object, VarHandle$AccessDescriptor) VarHandleGuards.java","2","< 0.1","1","110"
"org.cactoos.bytes.UncheckedBytes.asBytes() UncheckedBytes.java","2","< 0.1","0.2","55"
"java.util.Formatter$FixedString.<init>(Formatter, String, int, int) Formatter.java","2","< 0.1","2","1155"
"org.cactoos.collection.CollectionEnvelope.toArray() CollectionEnvelope.java","2","< 0.1","1","385"
"java.util.Collections$UnmodifiableCollection.iterator() Collections.java","2","< 0.1","0.2","55"
"java.util.Formatter$FixedString.index() Formatter.java","2","< 0.1","2","1155"
"org.cactoos.bytes.UncheckedBytes.<init>(Bytes, Fallback) UncheckedBytes.java","2","< 0.1","0.4","55"
"org.takes.misc.VerboseIterable.iterator() VerboseIterable.java","2","< 0.1","0.2","55"
"java.net.URI$Parser.parseIPv4Address(int, int) URI.java","2","< 0.1","0.8","220"
"java.nio.CharBuffer.limit(int) CharBuffer.java","2","< 0.1","1","385"
"org.cactoos.iterator.IteratorOf.<init>(Object[]) IteratorOf.java","2","< 0.1","2","1155"
"jdk.internal.org.objectweb.asm.MethodWriter.putMethodInfo(ByteVector) MethodWriter.java","2","2","2","1"
"java.util.Locale.equals(Object) Locale.java","2","< 0.1","1","495"
"java.net.InetSocketAddress.getAddress() InetSocketAddress.java","2","< 0.1","1","220"
"java.net.URI$Parser.checkChar(int, long, long, String) URI.java","1","< 0.1","0.8","220"
"com.yourkit.an.ap.get(Object) a","1","< 0.1","1","117"
"java.io.IOException.<init>(String) IOException.java","1","< 0.1","1","55"
"jdk.internal.ref.CleanerImpl.getCleanerImpl(Cleaner) CleanerImpl.java","1","< 0.1","0.8","110"
"java.nio.CharBuffer.arrayOffset() CharBuffer.java","1","< 0.1","1","1155"
"org.cactoos.iterator.Filtered.<init>(Iterator, Func) Filtered.java","1","< 0.1","0.7","220"
"org.takes.rs.RsWithBody.<init>(Response, RsBody) RsWithBody.java","1","< 0.1","0.5","55"
"java.util.Collections$UnmodifiableCollection$1.<init>(Collections$UnmodifiableCollection) Collections.java","1","< 0.1","0.2","55"
"sun.nio.ch.NioSocketImpl.beginAccept() NioSocketImpl.java","1","< 0.1","1","110"
"java.util.Formatter.<init>(Locale, Appendable) Formatter.java","1","< 0.1","1","935"
"java.util.TreeMap.put(Object, Object, boolean) TreeMap.java","1","< 0.1","0.4","110"
"java.util.LinkedList.poll() LinkedList.java","1","< 0.1","1","275"
"org.takes.rq.RqWithHeaders.<init>(Request, Iterable) RqWithHeaders.java","1","< 0.1","0.6","55"
"org.takes.rs.RsWithStatus.<init>(Response, int, CharSequence) RsWithStatus.java","1","< 0.1","0.6","55"
"java.net.URLDecoder.decode(String, String) URLDecoder.java","1","< 0.1","0.9","220"
"java.util.regex.Matcher.group(int) Matcher.java","1","< 0.1","1","110"
"sun.util.locale.LocaleUtils.isAlpha(char) LocaleUtils.java","1","< 0.1","1","880"
"sun.util.locale.provider.LocaleResources.getDecimalFormatSymbolsData() LocaleResources.java","1","< 0.1","1","220"
"java.lang.StringLatin1$CharsSpliterator.characteristics() StringLatin1.java","1","< 0.1","1","880"
"sun.nio.ch.NioSocketImpl.endAccept(boolean) NioSocketImpl.java","1","< 0.1","1","110"
"java.util.Formatter.locale() Formatter.java","1","< 0.1","1","275"
"java.lang.CharacterData00.getType(int) CharacterData00.java","1","< 0.1","0.9","220"
"org.takes.misc.VerboseIterator.hasNext() VerboseIterator.java","1","< 0.1","1","275"
"java.lang.StringUTF16.checkIndex(int, byte[]) StringUTF16.java","1","< 0.1","0.9","220"
"sun.util.locale.provider.JRELocaleProviderAdapter.getLocaleResources(Locale) JRELocaleProviderAdapter.java","1","< 0.1","0.9","220"
"java.net.Socket.isBound() Socket.java","1","< 0.1","1","440"
"java.util.stream.Sink$ChainedInt.<init>(Sink) Sink.java","1","< 0.1","1","660"
"java.nio.charset.CoderResult.isUnderflow() CoderResult.java","1","< 0.1","1","770"
"org.takes.rq.RequestOf.<init>(Iterable, InputStream) RequestOf.java","1","< 0.1","0.4","55"
"java.nio.CharBuffer.position(int) CharBuffer.java","1","< 0.1","1","770"
"java.util.TreeMap.addEntryToEmptyMap(Object, Object) TreeMap.java","1","< 0.1","0.7","110"
"java.util.Locale.hashCode() Locale.java","1","< 0.1","1","660"
"java.net.InetSocketAddress$InetSocketAddressHolder.<init>(String, InetAddress, int) InetSocketAddress.java","1","< 0.1","1","385"
"java.lang.StringUTF16$CharsSpliterator.<init>(byte[], int) StringUTF16.java","1","< 0.1","0.8","220"
"sun.nio.ch.NioSocketImpl.lambda$closerFor$0(FileDescriptor) NioSocketImpl.java","1","< 0.1","0.2","55"
"java.util.stream.IntPipeline.adapt(Spliterator) IntPipeline.java","1","< 0.1","1","660"
"java.util.OptionalInt.<init>(int) OptionalInt.java","1","< 0.1","1","660"
"org.takes.rq.RqHeaders$Base.<init>(Request) RqHeaders.java","1","< 0.1","0.8","220"
"java.util.stream.StreamOpFlag.isKnown(int) StreamOpFlag.java","1","< 0.1","1","660"
"java.util.stream.Sink.begin(long) Sink.java","1","< 0.1","1","660"
"java.net.Socket.<init>(SocketImpl) Socket.java","1","< 0.1","0.8","110"
"java.util.stream.IntPipeline.adapt(Sink) IntPipeline.java","1","< 0.1","1","660"
"java.util.stream.IntPipeline$StatelessOp.opIsStateful() IntPipeline.java","1","< 0.1","1","660"
"java.util.concurrent.TimeUnit.convert(long, TimeUnit) TimeUnit.java","1","< 0.1","0.8","110"
"java.net.URI$Parser.scanIPv4Address(int, int, boolean) URI.java","1","< 0.1","0.8","220"
"sun.nio.ch.NioSocketImpl.isOpen() NioSocketImpl.java","1","< 0.1","1","355"
"java.util.stream.AbstractPipeline.getStreamAndOpFlags() AbstractPipeline.java","1","< 0.1","1","660"
"java.util.OptionalInt.orElse(int) OptionalInt.java","1","< 0.1","1","660"
"java.util.stream.FindOps.makeInt(boolean) FindOps.java","1","< 0.1","1","660"
"java.util.stream.FindOps$FindSink.<init>() FindOps.java","1","< 0.1","1","660"
"java.util.stream.FindOps$FindSink.accept(Object) FindOps.java","1","< 0.1","1","660"
"java.util.stream.Sink.end() Sink.java","1","< 0.1","1","660"
"java.util.stream.FindOps$FindOp.getOpFlags() FindOps.java","1","< 0.1","1","660"
"java.net.InetSocketAddress.checkPort(int) InetSocketAddress.java","1","< 0.1","1","385"
"org.cactoos.text.IoCheckedText.<init>(Text) IoCheckedText.java","1","< 0.1","0.6","110"
"org.takes.rq.RequestOf.lambda$new$0(Iterable) RequestOf.java","1","< 0.1","1","660"
"java.util.concurrent.TimeUnit.toMillis(long) TimeUnit.java","1","< 0.1","1","300"
"java.util.Arrays$ArrayItr.<init>(Object[]) Arrays.java","1","< 0.1","1","660"
"java.net.SocketAddress.<init>() SocketAddress.java","1","< 0.1","1","385"
"org.takes.rs.RsWrap.<init>(Response) RsWrap.java","1","< 0.1","1","660"
"org.takes.misc.Opt$Single.has() Opt.java","1","< 0.1","1","550"
"java.net.Socket$SocketInputStream.close() Socket.java","1","< 0.1","0.4","55"
"org.cactoos.scalar.ScalarWithFallback.<init>(Scalar, Fallback[]) ScalarWithFallback.java","1","< 0.1","0.3","55"
"sun.nio.ch.NioSocketImpl.closerFor(FileDescriptor, boolean) NioSocketImpl.java","1","< 0.1","0.4","55"
"java.net.Inet4Address.numericToTextFormat(byte[]) Inet4Address.java","1","< 0.1","1","220"
"java.net.Socket.getImpl() Socket.java","1","< 0.1","1","440"
"java.net.InetSocketAddress.getPort() InetSocketAddress.java","1","< 0.1","0.7","110"
"sun.nio.ch.NioSocketImpl.beginWrite() NioSocketImpl.java","1","< 0.1","0.6","110"
"java.lang.ref.Cleaner$1.apply(Object) Cleaner.java","1","< 0.1","0.7","110"
"org.takes.rq.RqWrap.<init>(Request) RqWrap.java","1","< 0.1","1","550"
"java.net.URI$Parser.scan(int, int, String, String) URI.java","1","< 0.1","1","440"
"sun.nio.ch.Net.localPort(FileDescriptor) Net.java (native)","1","< 0.1","1","220"
"sun.nio.ch.SocketDispatcher.close(FileDescriptor) SocketDispatcher.java","1","< 0.1","0.3","55"
"java.net.InetAddress$InetAddressHolder.getAddress() InetAddress.java","0.9","< 0.1","0.9","385"
"sun.nio.ch.NioSocketImpl.ensureOpen() NioSocketImpl.java","0.9","< 0.1","0.9","275"
"java.util.regex.Matcher.getTextLength() Matcher.java","0.9","< 0.1","0.9","495"
"java.lang.StringLatin1$CharsSpliterator.<init>(byte[], int, int, int) StringLatin1.java","0.9","< 0.1","0.9","440"
"java.util.regex.CharPredicates.lambda$ASCII_DIGIT$18(int) CharPredicates.java","0.9","< 0.1","0.6","165"
"java.util.regex.Pattern.lambda$Single$7(int, int) Pattern.java","0.9","< 0.1","0.9","550"
"java.util.TreeMap.get(Object) TreeMap.java","0.8","< 0.1","0.5","165"
"java.util.regex.Pattern$LastNode.match(Matcher, int, CharSequence) Pattern.java","0.8","< 0.1","0.8","495"
"sun.nio.ch.SocketOptionRegistry.findOption(SocketOption, ProtocolFamily) SocketOptionRegistry.java","0.8","< 0.1","0.5","55"
"java.lang.StringLatin1$CharsSpliterator.estimateSize() StringLatin1.java","0.8","< 0.1","0.8","440"
"java.net.InetAddress$InetAddressHolder.<init>() InetAddress.java","0.8","< 0.1","0.8","275"
"org.cactoos.scalar.ScalarWithFallback.value() ScalarWithFallback.java","0.8","< 0.1","0.2","55"
"java.net.Socket.getInetAddress() Socket.java","0.8","< 0.1","0.5","55"
"org.takes.http.Exit.lambda$static$0() Exit.java","0.8","< 0.1","0.8","110"
"java.net.Socket.getPort() Socket.java","0.8","< 0.1","0.4","55"
"org.cactoos.scalar.ScalarEnvelope.<init>(Scalar) ScalarEnvelope.java","0.8","< 0.1","0.8","495"
"java.lang.StringUTF16$CharsSpliterator.characteristics() StringUTF16.java","0.8","< 0.1","0.8","440"
"java.util.Collections$UnmodifiableCollection$1.next() Collections.java","0.7","< 0.1","0.2","55"
"java.util.Locale.hasExtensions() Locale.java","0.7","< 0.1","0.7","440"
"java.util.concurrent.TimeUnit.toNanos(long) TimeUnit.java","0.7","< 0.1","0.7","220"
"java.util.LinkedList.toArray() LinkedList.java","0.7","< 0.1","0.7","385"
"java.lang.invoke.MethodType$ConcurrentWeakInternSet.get(Object) MethodType.java","0.7","0.1","< 0.1","6"
"java.util.concurrent.locks.AbstractQueuedSynchronizer.<init>() AbstractQueuedSynchronizer.java","0.7","< 0.1","0.7","220"
"org.takes.misc.Href.readFragment(URI) Href.java","0.7","< 0.1","0.4","110"
"java.net.URLDecoder.decode(String, Charset) URLDecoder.java","0.7","< 0.1","0.7","220"
"java.util.Formatter.close() Formatter.java","0.7","< 0.1","0.7","385"
"java.lang.StringCoding.implEncodeAsciiArray(char[], int, byte[], int, int) StringCoding.java","0.7","< 0.1","0.7","385"
"java.lang.invoke.MethodType$ConcurrentWeakInternSet.expungeStaleElements() MethodType.java","0.7","0.1","0.4","7"
"org.takes.rq.RqHref$Smart.<init>(Request) RqHref.java","0.7","< 0.1","0.2","55"
"java.nio.CharBuffer.hasArray() CharBuffer.java","0.7","< 0.1","0.7","385"
"org.cactoos.text.StartsWith.<init>(Text, Text) StartsWith.java","0.6","< 0.1","0.6","385"
"java.net.InetSocketAddress$InetSocketAddressHolder.getAddress() InetSocketAddress.java","0.6","< 0.1","0.6","220"
"java.nio.CharBuffer.limit(int) CharBuffer.java","0.6","< 0.1","0.6","385"
"org.cactoos.scalar.Not.<init>(Scalar) Not.java","0.6","< 0.1","0.6","385"
"java.nio.CharBuffer.array() CharBuffer.java","0.6","< 0.1","0.6","385"
"org.takes.rq.RqHref$Base.<init>(Request) RqHref.java","0.6","< 0.1","0.4","110"
"sun.net.ext.ExtendedSocketOptions.isOptionSupported(SocketOption) ExtendedSocketOptions.java","0.6","< 0.1","0.4","55"
"java.util.regex.Pattern$BranchConn.match(Matcher, int, CharSequence) Pattern.java","0.6","< 0.1","0.4","110"
"java.net.Socket.isClosed() Socket.java","0.6","< 0.1","0.6","220"
"sun.nio.ch.NioSocketImpl.getInputStream() NioSocketImpl.java","0.6","< 0.1","0.3","55"
"java.util.TreeMap.containsKey(Object) TreeMap.java","0.6","< 0.1","0.4","110"
"jdk.internal.ref.PhantomCleanable.isListEmpty() PhantomCleanable.java","0.6","< 0.1","0.6","137"
"java.nio.charset.CoderResult.isOverflow() CoderResult.java","0.6","< 0.1","0.6","385"
"java.util.Formatter.nonNullAppendable(Appendable) Formatter.java","0.6","< 0.1","0.6","385"
"org.takes.rq.RqRequestLine$Base.<init>(Request) RqRequestLine.java","0.6","< 0.1","0.4","110"
"java.io.ByteArrayOutputStream.toByteArray() ByteArrayOutputStream.java","0.6","< 0.1","0.6","220"
"sun.nio.ch.FileDispatcherImpl.close0(FileDescriptor) FileDispatcherImpl.java (native)","0.6","< 0.1","0.6","55"
"java.io.ByteArrayOutputStream.<init>() ByteArrayOutputStream.java","0.6","< 0.1","0.3","55"
"org.cactoos.iterator.Mapped$1.<init>(Iterator, Func) Mapped.java","0.5","< 0.1","0.5","330"
"org.cactoos.iterator.IteratorEnvelope.<init>(Iterator) IteratorEnvelope.java","0.5","< 0.1","0.5","330"
"java.io.ByteArrayOutputStream.size() ByteArrayOutputStream.java","0.5","< 0.1","0.5","275"
"java.util.Collections$EmptyIterator.hasNext() Collections.java","0.5","< 0.1","0.5","330"
"sun.nio.ch.NioSocketImpl.getOutputStream() NioSocketImpl.java","0.5","< 0.1","0.3","55"
"java.util.Formatter$FormatSpecifier.trailingSign(StringBuilder, boolean) Formatter.java","0.5","< 0.1","0.5","275"
"java.lang.invoke.VarHandleReferences$FieldInstanceReadWrite.compareAndSet(VarHandle, Object, Object, Object) VarHandleReferences.java","0.5","< 0.1","0.5","110"
"java.net.Socket.isConnected() Socket.java","0.5","< 0.1","0.5","220"
"java.util.LinkedList.unlinkFirst(LinkedList$Node) LinkedList.java","0.5","< 0.1","0.5","275"
"java.util.TreeMap.getEntry(Object) TreeMap.java","0.5","< 0.1","0.5","275"
"java.io.ByteArrayOutputStream.reset() ByteArrayOutputStream.java","0.5","< 0.1","0.5","220"
"java.lang.CharacterData00.getProperties(int) CharacterData00.java","0.5","< 0.1","0.5","220"
