"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"org.apache.derby.impl.store.raw.log.FileLogger.undo(RawTransaction, TransactionId, LogInstant, LogInstant) FileLogger.java","4452","34","18","128"
"org.apache.derby.impl.services.cache.ConcurrentCache.find(Object) ConcurrentCache.java","4328","0.1","419","31080"
"org.apache.derby.impl.jdbc.TransactionResourceImpl.isActive() TransactionResourceImpl.java","4266","< 0.1","2585","392892"
"org.apache.derby.impl.drda.DRDAConnThread.writeNullability(int, boolean) DRDAConnThread.java","4264","< 0.1","2140","390678"
"java.nio.StringCharBuffer.get() StringCharBuffer.java","4201","< 0.1","4201","1955776"
"org.apache.derby.impl.jdbc.EmbedResultSet.wasNull() EmbedResultSet.java","4185","< 0.1","1675","388294"
"org.apache.derby.impl.sql.execute.BasicNoPutResultSetImpl.isClosed() BasicNoPutResultSetImpl.java","4144","< 0.1","4144","1941928"
"org.apache.derby.impl.sql.catalog.DataDictionaryImpl.getDescriptorViaIndexMinion(int, ExecIndexRow, ScanQualifier[][], TabInfoImpl, TupleDescriptor, List, Class, boolean, int, TransactionController) DataDictionaryImpl.java","4093","6","38","677"
"org.apache.derby.iapi.types.SQLChar.readExternalFromArray(ArrayInputStream) SQLChar.java","3932","< 0.1","2201","201607"
"org.apache.derby.impl.drda.DDMWriter.writeByte(int) DDMWriter.java","3908","< 0.1","2625","598723"
"org.apache.derby.impl.sql.conn.GenericLanguageConnectionContext.getStatementContext() GenericLanguageConnectionContext.java","3874","< 0.1","1293","197567"
"org.apache.derby.impl.jdbc.EmbedConnection.restoreContextStack() EmbedConnection.java","3835","< 0.1","1290","195772"
"org.apache.derby.impl.sql.conn.GenericLanguageConnectionContext.pushStatementContext(boolean, boolean, String, ParameterValueSet, boolean, long) GenericLanguageConnectionContext.java","3809","< 0.1","2131","194682"
"java.nio.CharBuffer.<init>(int, int, int, int, char[], int, MemorySegmentProxy) CharBuffer.java","3805","< 0.1","1281","195113"
"org.apache.derby.impl.services.locks.AbstractPool.zeroDurationlockObject(CompatibilitySpace, Lockable, Object, int) AbstractPool.java","3804","< 0.1","845","194647"
"org.apache.derby.impl.sql.conn.GenericLanguageConnectionContext.popStatementContext(StatementContext, Throwable) GenericLanguageConnectionContext.java","3803","< 0.1","1696","194683"
"org.apache.derby.impl.jdbc.EmbedResultSet.isForUpdate() EmbedResultSet.java","3789","< 0.1","2544","582507"
"org.apache.derby.impl.store.raw.data.FileContainer.getUserPage(BaseContainerHandle, long, boolean, boolean) FileContainer.java","3474","0.1","335","18363"
