"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"io.netty.channel.AbstractChannelHandlerContext.fireChannelReadComplete() AbstractChannelHandlerContext.java","638","0.1","25","4165"
"io.netty.util.AsciiString$1.hashCode(Object) AsciiString.java","633","< 0.1","129","29799"
"io.micronaut.reactive.reactor.instrument.ReactorInstrumentation$ReactorInstrumenterFactory.create() ReactorInstrumentation.java","621","< 0.1","68","7623"
"io.micronaut.http.server.RouteExecutor.lambda$executeRoute$14(AtomicReference, RouteMatch, ContextView) RouteExecutor.java","621","0.8","13","693"
"io.netty.handler.codec.http.HttpObjectDecoder$LineParser.parse(ByteBuf) HttpObjectDecoder.java","585","0.8","16","693"
"io.netty.handler.timeout.IdleStateHandler.channelReadComplete(ChannelHandlerContext) IdleStateHandler.java","561","0.8","4","694"
"io.micronaut.http.server.netty.RoutingInBoundHandler.lambda$writeFinalNettyResponse$12(HttpRequest, ChannelHandlerContext, Future) RoutingInBoundHandler.java","557","0.8","6","693"
"io.netty.handler.codec.http.HttpHeaders.containsValue(CharSequence, CharSequence, boolean) HttpHeaders.java","550","0.1","43","4158"
"java.time.ZonedDateTime.format(DateTimeFormatter) ZonedDateTime.java","549","0.7","3","693"
"java.time.format.DateTimeFormatter.format(TemporalAccessor) DateTimeFormatter.java","545","0.7","4","693"
"java.time.format.DateTimeFormatter.formatTo(TemporalAccessor, Appendable) DateTimeFormatter.java","541","0.7","6","693"
"io.netty.handler.codec.http.DefaultHttpHeaders.add(CharSequence, Object) DefaultHttpHeaders.java","538","0.1","13","2772"
"io.netty.handler.codec.DefaultHeaders.addObject(Object, Object) DefaultHeaders.java","525","0.1","20","2772"
"reactor.core.publisher.FluxLift.subscribeOrReturn(CoreSubscriber) FluxLift.java","512","< 0.1","25","5544"
"io.netty.util.AsciiString$1.hashCode(CharSequence) AsciiString.java","504","< 0.1","130","29799"
"io.micronaut.http.netty.NettyHttpHeaders.get(CharSequence) NettyHttpHeaders.java","503","< 0.1","27","6237"
"io.netty.channel.nio.AbstractNioByteChannel.filterOutboundMessage(Object) AbstractNioByteChannel.java","491","0.3","8","1374"
"io.micronaut.http.context.ServerRequestContext.with(HttpRequest, Supplier) ServerRequestContext.java","484","0.6","5","693"
"io.netty.channel.DefaultMaxMessagesRecvByteBufAllocator$MaxMessageHandle.allocate(ByteBufAllocator) DefaultMaxMessagesRecvByteBufAllocator.java","482","0.6","9","694"
"io.netty.channel.nio.AbstractNioChannel.newDirectBuffer(ByteBuf) AbstractNioChannel.java","479","0.7","13","681"
"io.netty.channel.CombinedChannelDuplexHandler.channelReadComplete(ChannelHandlerContext) CombinedChannelDuplexHandler.java","478","0.6","3","694"
"io.micronaut.web.router.RouteMatch.execute() RouteMatch.java","477","0.6","3","693"
"io.netty.handler.codec.ByteToMessageDecoder.channelReadComplete(ChannelHandlerContext) ByteToMessageDecoder.java","475","0.6","5","694"
"io.micronaut.http.netty.NettyHttpHeaders.get(CharSequence) NettyHttpHeaders.java","475","< 0.1","28","6237"
"io.netty.handler.codec.http.DefaultHttpHeaders.set(CharSequence, Object) DefaultHttpHeaders.java","474","0.2","9","2079"
