"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"org.apache.derby.iapi.types.UserType.<init>(Object) UserType.java","2","< 0.1","2","389"
"java.lang.Exception.<init>(String, Throwable) Exception.java","16","< 0.1","2","388"
"java.lang.Throwable.<init>(String, Throwable) Throwable.java","14","< 0.1","2","388"
"org.apache.derby.impl.sql.compile.Token.<init>() Token.java","1","< 0.1","1","378"
"org.apache.derby.impl.services.cache.CacheEntry.<init>() CacheEntry.java","23","< 0.1","5","364"
"org.apache.derby.iapi.services.io.DynamicByteArrayOutputStream.<init>(int) DynamicByteArrayOutputStream.java","4","< 0.1","4","338"
"org.apache.derby.iapi.services.io.ArrayInputStream.<init>() ArrayInputStream.java","19","< 0.1","2","337"
"org.apache.derby.iapi.store.raw.xact.RawTransaction.<init>() RawTransaction.java","11","< 0.1","1","336"
"org.apache.derby.impl.store.raw.xact.Xact.<init>(XactFactory, Xact, LogFactory, DataFactory, DataValueFactory, boolean, CompatibilitySpace, boolean) Xact.java","52","0.1","6","336"
"org.apache.derby.impl.store.raw.xact.XactContext.<init>(ContextManager, String, Xact, boolean, RawStoreFactory) XactContext.java","21","< 0.1","1","336"
"java.lang.RuntimeException.<init>(String, Throwable) RuntimeException.java","15","< 0.1","1","332"
"java.util.MissingResourceException.<init>(String, String, String, Throwable) MissingResourceException.java","17","< 0.1","1","332"
"org.apache.derby.iapi.sql.dictionary.TupleDescriptor.<init>(DataDictionary) TupleDescriptor.java","0.8","< 0.1","0.8","330"
"org.apache.derby.iapi.sql.dictionary.UniqueTupleDescriptor.<init>(DataDictionary) UniqueTupleDescriptor.java","2","< 0.1","1","330"
"java.util.HashMap.<init>() HashMap.java","2","< 0.1","1","315"
"org.apache.derby.impl.store.raw.xact.BeginXact.<init>(GlobalTransactionId, int) BeginXact.java","0.7","< 0.1","0.7","309"
"org.apache.derby.impl.store.raw.xact.EndXact.<init>(GlobalTransactionId, int) EndXact.java","1","< 0.1","1","309"
"java.util.Collections$UnmodifiableCollection$1.<init>(Collections$UnmodifiableCollection) Collections.java","10","< 0.1","2","300"
"java.util.ArrayDeque.<init>(int) ArrayDeque.java","4","< 0.1","3","281"
"java.util.HashMap$KeySet.<init>(HashMap) HashMap.java","3","< 0.1","1","281"
"org.apache.derby.impl.services.locks.LockSpace.<init>(LockOwner) LockSpace.java","13","< 0.1","6","281"
"org.apache.derby.impl.store.raw.data.StoredRecordHeader$OverflowInfo.<init>() StoredRecordHeader.java","0.8","< 0.1","0.8","280"
"org.apache.derby.impl.services.uuid.BasicUUID.<init>(long, long, int) BasicUUID.java","0.8","< 0.1","0.8","278"
"java.util.TreeMap$KeyIterator.<init>(TreeMap, TreeMap$Entry) TreeMap.java","2","< 0.1","1","256"
"java.util.TreeMap$PrivateEntryIterator.<init>(TreeMap, TreeMap$Entry) TreeMap.java","0.7","< 0.1","0.7","256"
"java.util.Vector.<init>() Vector.java","8","< 0.1","1","252"
"java.io.File.<init>(String, String) File.java","77","0.3","3","227"
"java.nio.ByteBuffer.<init>(int, int, int, int, byte[], int, MemorySegment) ByteBuffer.java","8","< 0.1","1","227"
"java.nio.HeapByteBuffer.<init>(byte[], int, int, MemorySegment) HeapByteBuffer.java","9","< 0.1","1","227"
"org.apache.derby.impl.io.DirFile.<init>(String, String) DirFile.java","78","0.3","1","227"
"org.apache.derby.impl.store.raw.log.FileLogger.<init>(LogToFile) FileLogger.java","32","0.1","9","225"
"java.io.ByteArrayOutputStream.<init>(int) ByteArrayOutputStream.java","2","< 0.1","2","224"
"org.apache.derby.iapi.services.classfile.ClassFormatOutput.<init>(int) ClassFormatOutput.java","14","< 0.1","3","224"
"org.apache.derby.iapi.services.classfile.ClassFormatOutput.<init>(OutputStream) ClassFormatOutput.java","6","< 0.1","1","224"
"org.apache.derby.iapi.services.io.AccessibleByteArrayOutputStream.<init>(int) AccessibleByteArrayOutputStream.java","4","< 0.1","1","224"
"org.apache.derby.iapi.services.io.ArrayOutputStream.<init>(byte[]) ArrayOutputStream.java","3","< 0.1","1","224"
"org.apache.derby.impl.store.access.RAMTransaction.<init>(RAMAccessManager, Transaction, RAMTransaction) RAMTransaction.java","11","< 0.1","1","224"
"org.apache.derby.impl.store.access.RAMTransactionContext.<init>(ContextManager, String, RAMTransaction, boolean) RAMTransactionContext.java","15","< 0.1","1","224"
"java.util.TreeMap$Entry.<init>(Object, Object, TreeMap$Entry) TreeMap.java","0.6","< 0.1","0.6","214"
"org.apache.derby.impl.store.raw.data.InsertOperation.<init>(RawTransaction, BasePage, int, int, Object[], FormatableBitSet, LogicalUndo, byte, int, boolean, int, DynamicByteArrayOutputStream, int, int) InsertOperation.java","325","1","1","197"
"org.apache.derby.impl.store.raw.data.LogicalPageOperation.<init>(BasePage, LogicalUndo, int) LogicalPageOperation.java","1","< 0.1","1","197"
"org.apache.derby.iapi.services.classfile.AttributeEntry.<init>(int, ClassFormatOutput) AttributeEntry.java","0.4","< 0.1","0.4","196"
"org.apache.derby.iapi.services.classfile.MemberTableHash.<init>(String, String, int) MemberTable.java","2","< 0.1","0.9","196"
"org.apache.derby.iapi.services.io.FormatableBitSet.<init>(int) FormatableBitSet.java","3","< 0.1","1","195"
"java.util.ArrayList.<init>(int) ArrayList.java","2","< 0.1","1","190"
"java.io.FileCleanable.<init>(FileDescriptor, Cleaner, int, long) FileCleanable.java","8","< 0.1","1","171"
"java.io.FileDescriptor.<init>() FileDescriptor.java","0.5","< 0.1","0.5","171"
"java.io.RandomAccessFile.<init>(File, String) RandomAccessFile.java","89","0.5","0.9","171"
"java.io.RandomAccessFile.<init>(File, String, boolean) RandomAccessFile.java","88","0.5","7","171"
"java.io.RandomAccessFile$1.<init>(RandomAccessFile) RandomAccessFile.java","0.5","< 0.1","0.5","171"
"java.lang.StringBuffer.<init>(String) StringBuffer.java","10","< 0.1","1","171"
"jdk.internal.ref.PhantomCleanable.<init>(Object, Cleaner) PhantomCleanable.java","7","< 0.1","2","171"
"org.apache.derby.impl.io.DirRandomAccessFile.<init>(File, String) DirRandomAccessFile.java","90","0.5","1","171"
"java.util.HashSet.<init>(int, float) HashSet.java","6","< 0.1","2","168"
"java.util.Stack.<init>() Stack.java","6","< 0.1","1","168"
"org.apache.derby.impl.sql.execute.BaseActivation.<init>() BaseActivation.java","16","0.1","3","168"
"org.apache.derby.impl.sql.GenericActivationHolder.<init>(LanguageConnectionContext, GeneratedClass, ExecPreparedStatement, boolean) GenericActivationHolder.java","245","1","2","168"
"org.apache.derby.impl.store.raw.data.AllocPageOperation.<init>(AllocPage, long, int, int) AllocPageOperation.java","2","< 0.1","1","168"
"org.apache.derby.impl.store.raw.data.InitPageOperation.<init>(BasePage, int, int, long) InitPageOperation.java","2","< 0.1","1","168"
"org.apache.derby.impl.store.raw.data.InsertOperation.<init>() InsertOperation.java","2","< 0.1","0.9","168"
"org.apache.derby.impl.store.raw.data.LogicalPageOperation.<init>() LogicalPageOperation.java","1","< 0.1","0.8","168"
"org.apache.derby.impl.store.raw.data.LogicalUndoOperation.<init>(BasePage, int, LogicalPageOperation) LogicalUndoOperation.java","1","< 0.1","1","168"
"org.apache.derby.impl.store.raw.data.PageBasicOperation.<init>() PageBasicOperation.java","0.4","< 0.1","0.4","168"
"org.apache.derby.impl.store.raw.data.PageCreationArgs.<init>(int, int, int, int, int, int) PageCreationArgs.java","0.5","< 0.1","0.5","168"
"org.apache.derby.impl.store.raw.data.RecordId.<init>(PageKey, int) RecordId.java","0.5","< 0.1","0.5","168"
"java.lang.Exception.<init>(String) Exception.java","8","< 0.1","1","167"
"java.lang.Throwable.<init>(String) Throwable.java","7","< 0.1","1","167"
"org.apache.derby.impl.sql.GenericStatement.<init>(SchemaDescriptor, String, boolean) GenericStatement.java","0.6","< 0.1","0.6","167"
"org.apache.derby.catalog.types.BaseTypeIdImpl.<init>(int) BaseTypeIdImpl.java","2","< 0.1","1","166"
"org.apache.derby.catalog.types.TypeDescriptorImpl.<init>() TypeDescriptorImpl.java","0.4","< 0.1","0.4","166"
"org.apache.derby.iapi.sql.dictionary.SchemaDescriptor.<init>(DataDictionary, String, String, UUID, boolean) SchemaDescriptor.java","2","< 0.1","1","164"
"org.apache.derby.impl.sql.compile.FromList.<init>(boolean, ContextManager) FromList.java","5","< 0.1","0.9","162"
"org.apache.derby.impl.sql.compile.ResultColumnList.<init>(ContextManager) ResultColumnList.java","5","< 0.1","0.9","162"
"java.util.HashMap$ValueIterator.<init>(HashMap) HashMap.java","1","< 0.1","0.8","140"
"org.apache.derby.iapi.services.classfile.ClassMember.<init>(ClassHolder, int, int, int) ClassMember.java","0.4","< 0.1","0.4","140"
"org.apache.derby.iapi.sql.dictionary.UniqueSQLObjectDescriptor.<init>(DataDictionary) UniqueSQLObjectDescriptor.java","1","< 0.1","0.7","139"
"org.apache.derby.iapi.types.SQLBoolean.<init>(boolean) SQLBoolean.java","1","< 0.1","0.8","139"
"org.apache.derby.impl.sql.execute.NoRowsResultSetImpl.<init>(Activation) NoRowsResultSetImpl.java","1","< 0.1","1","139"
"org.apache.derby.impl.store.raw.xact.SavePoint.<init>(String, Object) SavePoint.java","0.5","< 0.1","0.5","139"
"org.apache.derby.iapi.sql.dictionary.ConstraintDescriptorList.<init>() ConstraintDescriptorList.java","2","< 0.1","0.7","138"
"java.util.zip.CRC32.<init>() CRC32.java","0.3","< 0.1","0.3","120"
"org.apache.derby.impl.jdbc.ConnectionChild.<init>(EmbedConnection) ConnectionChild.java","4","< 0.1","1","117"
"java.nio.channels.FileChannel.<init>() FileChannel.java","1","< 0.1","0.6","115"
"java.nio.channels.spi.AbstractInterruptibleChannel.<init>() AbstractInterruptibleChannel.java","1","< 0.1","1","115"
"java.nio.channels.spi.AbstractInterruptibleChannel$1.<init>(AbstractInterruptibleChannel) AbstractInterruptibleChannel.java","0.3","< 0.1","0.3","115"
"sun.nio.ch.FileChannelImpl.<init>(FileDescriptor, String, boolean, boolean, boolean, Object) FileChannelImpl.java","7","< 0.1","3","115"
"sun.nio.ch.FileDispatcher.<init>() FileDispatcher.java","0.9","< 0.1","0.6","115"
"sun.nio.ch.FileDispatcherImpl.<init>() FileDispatcherImpl.java","1","< 0.1","0.6","115"
"sun.nio.ch.NativeDispatcher.<init>() NativeDispatcher.java","0.3","< 0.1","0.3","115"
"sun.nio.ch.NativeThreadSet.<init>(int) NativeThreadSet.java","1","< 0.1","1","115"
"org.apache.derby.impl.store.raw.xact.InternalXact.<init>(XactFactory, LogFactory, DataFactory, DataValueFactory) InternalXact.java","22","0.2","0.8","113"
"org.apache.derby.shared.common.error.StandardException.<init>(String, Throwable, Object[]) StandardException.java","16","0.1","1","113"
"java.io.File.<init>(String) File.java","8","< 0.1","0.9","112"
"java.util.Dictionary.<init>() Dictionary.java","0.2","< 0.1","0.2","112"
"java.util.Hashtable.<init>(int, float) Hashtable.java","2","< 0.1","1","112"
"org.apache.derby.iapi.services.classfile.Attributes.<init>(int) Attributes.java","3","< 0.1","0.6","112"
"org.apache.derby.iapi.services.classfile.ClassFormatOutput.<init>() ClassFormatOutput.java","7","< 0.1","0.6","112"
"org.apache.derby.iapi.services.io.ArrayOutputStream.<init>() ArrayOutputStream.java","0.9","< 0.1","0.6","112"
"org.apache.derby.impl.io.DirFile.<init>(String) DirFile.java","9","< 0.1","0.6","112"
"org.apache.derby.impl.services.bytecode.BCLocalField.<init>(Type, int) BCLocalField.java","0.3","< 0.1","0.3","112"
"org.apache.derby.impl.services.bytecode.BCMethod.<init>(ClassBuilder, String, String, int, String[], BCJava) BCMethod.java","103","0.9","3","112"
"org.apache.derby.impl.services.bytecode.CodeChunk.<init>(BCClass) CodeChunk.java","21","0.1","2","112"
"org.apache.derby.impl.services.daemon.ServiceRecord.<init>(Serviceable, boolean, boolean) ServiceRecord.java","0.4","< 0.1","0.4","112"
"org.apache.derby.impl.sql.GenericColumnDescriptor.<init>(ResultColumnDescriptor) GenericColumnDescriptor.java","3","< 0.1","1","112"
"org.apache.derby.impl.store.access.btree.BTreeController.<init>() BTreeController.java","0.8","< 0.1","0.5","112"
"org.apache.derby.impl.store.access.btree.index.B2IController.<init>() B2IController.java","1","< 0.1","0.6","112"
"org.apache.derby.impl.store.access.conglomerate.GenericConglomerate.<init>() GenericConglomerate.java","0.8","< 0.1","0.5","112"
"org.apache.derby.impl.store.access.heap.HeapPostCommit.<init>(AccessFactory, PageKey) HeapPostCommit.java","0.4","< 0.1","0.4","112"
"org.apache.derby.impl.store.raw.data.BasePage.<init>() BasePage.java","0.3","< 0.1","0.3","112"
"org.apache.derby.impl.store.raw.data.CachedPage.<init>() CachedPage.java","0.9","< 0.1","0.5","112"
"org.apache.derby.impl.store.raw.data.ContainerBasicOperation.<init>(RawContainerHandle) ContainerBasicOperation.java","2","< 0.1","0.8","112"
"org.apache.derby.impl.store.raw.data.StoredPage.<init>() StoredPage.java","1","< 0.1","0.6","112"
"java.lang.StringBuffer.<init>() StringBuffer.java","1","< 0.1","0.6","111"
"java.text.FieldPosition.<init>(int) FieldPosition.java","0.3","< 0.1","0.3","111"
"java.text.Format.<init>() Format.java","0.2","< 0.1","0.2","111"
