"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"com.opensymphony.xwork2.interceptor.ModelDrivenInterceptor.intercept(ActionInvocation) ModelDrivenInterceptor.java","47657","581","0","82"
"org.apache.struts2.interceptor.FileUploadInterceptor.intercept(ActionInvocation) FileUploadInterceptor.java","47463","578","0","82"
"org.apache.struts2.interceptor.CheckboxInterceptor.intercept(ActionInvocation) CheckboxInterceptor.java","44333","547","0","81"
"org.apache.struts2.interceptor.DateTextFieldInterceptor.intercept(ActionInvocation) DateTextFieldInterceptor.java","44137","544","0","81"
"org.apache.struts2.interceptor.MultiselectInterceptor.intercept(ActionInvocation) MultiselectInterceptor.java","43934","542","0","81"
"com.opensymphony.xwork2.interceptor.StaticParametersInterceptor.intercept(ActionInvocation) StaticParametersInterceptor.java","43732","539","0","81"
"com.opensymphony.xwork2.interceptor.ParametersInterceptor.doIntercept(ActionInvocation) ParametersInterceptor.java","43260","267","0","162"
"com.opensymphony.xwork2.interceptor.ConversionErrorInterceptor.doIntercept(ActionInvocation) ConversionErrorInterceptor.java","42301","522","0","81"
"org.apache.struts2.interceptor.CoepInterceptor.intercept(ActionInvocation) CoepInterceptor.java","42109","519","0","81"
"org.apache.struts2.interceptor.CoopInterceptor.intercept(ActionInvocation) CoopInterceptor.java","41917","517","0","81"
"org.apache.struts2.interceptor.FetchMetadataInterceptor.intercept(ActionInvocation) FetchMetadataInterceptor.java","41727","515","0","81"
"org.apache.struts2.interceptor.validation.AnnotationValidationInterceptor.doIntercept(ActionInvocation) AnnotationValidationInterceptor.java","41516","512","0","81"
"com.opensymphony.xwork2.validator.ValidationInterceptor.doIntercept(ActionInvocation) ValidationInterceptor.java","41465","511","0","81"
"com.opensymphony.xwork2.validator.ValidationInterceptor.doBeforeInvocation(ActionInvocation) ValidationInterceptor.java","36828","454","0","81"
"com.opensymphony.xwork2.validator.AnnotationActionValidatorManager.validate(Object, String) AnnotationActionValidatorManager.java","35975","444","0.3","81"
"com.opensymphony.xwork2.validator.AnnotationActionValidatorManager.validate(Object, String, String) AnnotationActionValidatorManager.java","35975","444","0.5","81"
